Threads,Peak Performance (Mega Adds Per Second), Average Performance (Mega Adds Per Second),,,,
1020,649.651306,,,,,
1021,-7129.505859,,,,,
1022,-1002.215149,,,,,
1023,-1786.864136,,,,,
1024,2199.791016,,,,,
1025,-7907.70166,,,,,
1026,11686.05664,,,,,
1027,3966.021973,,,,,
1028,11710.25684,,,,,
1029,10171.06055,,,,,
1030,19270.50781,,,,,
1031,15473.96875,,,,,
1032,12098.24316,,,,,
1033,6365.852539,,,,,
1034,26225.44727,,,,,
1035,15784.38184,,,,,
1036,22113.23633,,,,,
1037,23139.63281,,,,,
1038,15922.91406,,,,,
1039,26310.87695,,,,,
1040,28217.36523,,,,,
1041,26028.95117,,,,,
1042,30220.02148,,,,,
1043,36775.04297,,,,,
1044,35847.19531,,,,,
1045,39208.69141,,,,,
1046,28407.94727,,,,,
1047,31372.61133,,,,,
1048,29914.10352,,,,,
1049,37383.625,,,,,
1050,32672.35547,,,,,
1051,36889.30859,,,,,
1052,40416.78516,,,,,
1053,44243.32422,,,,,
1054,52689.89844,,,,,
1055,47315.62891,,,,,
1056,65138.70703,,,,,
1057,47835.03516,,,,,
1058,47696.87109,,,,,
1059,52732.22266,,,,,
1060,52421.71484,,,,,
1061,43321.63672,,,,,
1062,57375.48047,,,,,
1063,72457.38281,,,,,
1064,50721.29297,,,,,
1065,61737.94531,,,,,
1066,64520.91016,,,,,
1067,57997.34375,,,,,
1068,62994.40234,,,,,
1069,66742.35156,,,,,
1070,52992.71875,,,,,
1071,61221.48828,,,,,
1072,46778.10156,,,,,
1073,54202.59766,,,,,
1074,49975.45313,,,,,
1075,57512.74219,,,,,
1076,46258.11328,,,,,
1077,55739.15234,,,,,
1078,70353.41406,,,,,
1079,56945.32031,,,,,
1080,52254.29297,,,,,
1081,65353.94922,,,,,
1082,62467.69141,,,,,
1083,46714.89453,,,,,
1084,62861.02734,,,,,
1085,66446.39844,,,,,
1086,41255.14453,,,,,
1087,51238.875,,,,,
1088,50556.10938,,,,,
1089,62941.77344,,,,,
1090,57409.64453,,,,,
1091,52626.99609,,,,,
1092,52467.79297,,,,,
1093,47548.16797,,,,,
1094,56391,,,,,
1095,39753.10547,,,,,
1096,52624.35156,,,,,
1097,48670.40234,,,,,
1098,53473.49609,,,,,
1099,43338.00391,,,,,
1100,36602.34375,,,,,
1101,50293.64453,,,,,
1102,54396.46484,,,,,
1103,41660.72656,,,,,
1104,46598.39453,,,,,
1105,44780.81641,,,,,
1106,32880.875,,,,,
1107,35890.67969,,,,,
1108,45049.58203,,,,,
1109,40738.80469,,,,,
1110,34653.91406,,,,,
1111,31068.75977,,,,,
1112,32227.96875,,,,,
1113,29314.86133,,,,,
1114,25900.27148,,,,,
1115,37648.74609,,,,,
1116,24107.08008,,,,,
1117,38902.57813,,,,,
1118,23827.92578,,,,,
1119,22803.65625,,,,,
1120,13841.36719,,,,,
1121,24998.14258,,,,,
1122,20057.24609,,,,,
1123,8742.24707,,,,,
1124,20001.85938,,,,,
1125,3088.816895,,,,,
1126,14437.08496,,,,,
1127,9433.24707,,,,,
1128,16125.91113,,,,,
1129,9389.472656,,,,,
1130,1025.36731,,,,,
1131,19963.23633,,,,,
1132,-10403.61719,,,,,
1133,-1668.041382,,,,,
1134,-14315.75781,,,,,
1135,-993.059265,,,,,
1136,-6211.280273,,,,,
1137,-11353.74805,,,,,
1138,-9557.977539,,,,,
1139,-2424.286865,,,,,
1140,-8559.367188,,,,,
1141,-27258.79297,,,,,
1142,-12482.56934,,,,,
1143,-22505.59375,,,,,
1144,-25743.62695,,,,,
1145,-22427.15234,,,,,
1146,-26127.76367,,,,,
1147,-22922.17773,,,,,
1148,-22721.64258,,,,,
1149,-26338.42383,,,,,
1150,-23739.22461,,,,,
1151,-31482.875,,,,,
1152,-36155.73047,,,,,
1153,-39347.63281,,,,,
1154,-25019.50195,,,,,
1155,-42418.94922,,,,,
1156,-19149.8457,,,,,
1157,-35769.45313,,,,,
1158,-48331.28125,,,,,
1159,-42815.19922,,,,,
1160,-41828.00391,,,,,
1161,-52318.21094,,,,,
1162,-43447.11328,,,,,
1163,-30800.70117,,,,,
1164,-63304.53906,,,,,
1165,-52637.36719,,,,,
1166,-46460.50391,,,,,
1167,-56326.93359,,,,,
1168,-52345.57813,,,,,
1169,-60526.12891,,,,,
1170,-57034.35938,,,,,
1171,-50772.50391,,,,,
1172,-55158.95703,,,,,
1173,-58009.40625,,,,,
1174,-51720.62109,,,,,
1175,-53925.19531,,,,,
1176,-63280.4375,,,,,
1177,-60935.17578,,,,,
1178,-52066.86328,,,,,
1179,-65983.17188,,,,,
1180,-57582.16016,,,,,
1181,-55116.38281,,,,,
1182,-52135.47266,,,,,
1183,-51932.8125,,,,,
1184,-56751.5625,,,,,
1185,-67258.6875,,,,,
1186,-57146.92188,,,,,
1187,-56263.94141,,,,,
1188,-54072.98438,,,,,
1189,-52444.57813,,,,,
1190,-46957.73438,,,,,
1191,-62969.82422,,,,,
1192,-57989.60547,,,,,
1193,-50636.54688,,,,,
1194,-62980.89453,,,,,
1195,-58001.29688,,,,,
1196,-56820.625,,,,,
1197,-41834.14844,,,,,
1198,-57653.38281,,,,,
1199,-47929.15234,,,,,
1200,-65711.29688,,,,,
1201,-50249.04297,,,,,
1202,-55076.41797,,,,,
1203,-48597.82422,,,,,
1204,-46250.73438,,,,,
1205,-55836.99609,,,,,
1206,-39119.49219,,,,,
1207,-49045.21094,,,,,
1208,-49696.45703,,,,,
1209,-48479.83203,,,,,
1210,-38811.17188,,,,,
1211,-46602.22266,,,,,
1212,-50399.0625,,,,,
1213,-34232.80078,,,,,
1214,-44987.16797,,,,,
1215,-28980.44336,,,,,
1216,-39041.24609,,,,,
1217,-37614.70703,,,,,
1218,-43375.94922,,,,,
1219,-37866.13281,,,,,
1220,-33652.07422,,,,,
1221,-31548.86328,,,,,
1222,-18293.74414,,,,,
1223,-35047.73828,,,,,
1224,-29852.58594,,,,,
1225,-23303.92773,,,,,
1226,-23036.125,,,,,
1227,-24871.73047,,,,,
1228,-12583.95703,,,,,
1229,-15600.63477,,,,,
1230,-16114.12109,,,,,
1231,-8811.916992,,,,,
1232,-7980.791016,,,,,
1233,-2453.002686,,,,,
1234,-13583.11426,,,,,
1235,-18200.80859,,,,,
1236,-10900.63281,,,,,
1237,-7196.607422,,,,,
1238,-9330.850586,,,,,
1239,-586.15741,,,,,
1240,13622.19922,,,,,
1241,7158.380371,,,,,
1242,-3925.37085,,,,,
1243,230.566299,,,,,
1244,11993.27832,,,,,
1245,9687.75293,,,,,
1246,4832.015137,,,,,
1247,19777.65625,,,,,
1248,174.515442,,,,,
1249,10867.07617,,,,,
1250,15155.51856,,,,,
1251,27576.49414,,,,,
1252,33260.67578,,,,,
1253,16943,,,,,
1254,27902.47266,,,,,
1255,14673.65625,,,,,
1256,32376.52539,,,,,
1257,33602.86719,,,,,
1258,15815.90625,,,,,
1259,34587.84375,,,,,
1260,33592.58203,,,,,
1261,40071.41797,,,,,
1262,27953.23438,,,,,
1263,41780.17578,,,,,
1264,34402.27344,,,,,
1265,43735.99219,,,,,
1266,38402.78906,,,,,
1267,46929.39453,,,,,
1268,41672.25391,,,,,
1269,57441.82422,,,,,
1270,42388.65625,,,,,
1271,39474.14453,,,,,
1272,49329.05078,,,,,
1273,41402.58984,,,,,
1274,46706.375,,,,,
1275,50269.07031,,,,,
1276,55781.33594,,,,,
1277,51702.35938,,,,,
1278,65059.45313,,,,,
1279,58677.73438,,,,,
1280,54881.15234,,,,,
1281,50475.29297,,,,,
1282,49167.96094,,,,,
1283,54139.53125,,,,,
1284,50027.82422,,,,,
1285,50269.89063,,,,,
1286,56466.42969,,,,,
1287,60401.64453,,,,,
1288,59054.66797,,,,,
1289,63380.05859,,,,,
1290,61789.57031,,,,,
1291,58872.58594,,,,,
1292,48355.74609,,,,,
1293,58621.50781,,,,,
1294,51146.66016,,,,,
1295,46865.17188,,,,,
1296,60239.09375,,,,,
1297,41867.33203,,,,,
1298,60346.41016,,,,,
1299,54884.49609,,,,,
1300,60074.84375,,,,,
1301,58486.91406,,,,,
1302,60611.09375,,,,,
1303,59059.5625,,,,,
1304,57321.63281,,,,,
1305,49318.84766,,,,,
1306,51825.93359,,,,,
1307,61793.79297,,,,,
1308,57956.43359,,,,,
1309,51481.58203,,,,,
1310,40853.85547,,,,,
1311,49562.66406,,,,,
1312,46281.30859,,,,,
1313,49962.74219,,,,,
1314,48781.85156,,,,,
1315,43721.52344,,,,,
1316,45959.92578,,,,,
1317,47376.97656,,,,,
1318,42061.76172,,,,,
1319,45131.38672,,,,,
1320,36443.39453,,,,,
1321,38420.98828,,,,,
1322,32668.76172,,,,,
1323,43161.84766,,,,,
1324,35549.74609,,,,,
1325,32264.32031,,,,,
1326,29844.64063,,,,,
1327,48642.67969,,,,,
1328,39124.73438,,,,,
1329,28589.01172,,,,,
1330,36510.44141,,,,,
1331,17510.76953,,,,,
1332,29208.16992,,,,,
1333,24770.64063,,,,,
1334,23004.63672,,,,,
1335,20403.69141,,,,,
1336,25441.68555,,,,,
1337,24395.12305,,,,,
1338,23055.76172,,,,,
1339,16424.88086,,,,,
1340,18734.05664,,,,,
1341,2311.478027,,,,,
1342,14803.04395,,,,,
1343,5286.561523,,,,,
1344,6188.988281,,,,,
1345,10066.88086,,,,,
1346,4009.486572,,,,,
1347,7353.737793,,,,,
1348,4816.169922,,,,,
1349,-8805.0625,,,,,
1350,1599.291138,,,,,
1351,-292.52063,,,,,
1352,7743.822266,,,,,
1353,-3117.184814,,,,,
1354,-9091.341797,,,,,
1355,631.054932,,,,,
1356,-28942.11914,,,,,
1357,-14654.41113,,,,,
1358,-17436.55078,,,,,
1359,-25232.67969,,,,,
1360,-21459.33203,,,,,
1361,-12534.27637,,,,,
1362,-23183.47266,,,,,
1363,-27566.52539,,,,,
1364,-25418.44727,,,,,
1365,-28535.22852,,,,,
1366,-22473.30859,,,,,
1367,-24846.17578,,,,,
1368,-41475.86328,,,,,
1369,-30879.25781,,,,,
1370,-31856.5957,,,,,
1371,-34543.60156,,,,,
1372,-38008.89453,,,,,
1373,-35866.38672,,,,,
1374,-38128.82422,,,,,
1375,-39457.19922,,,,,
1376,-50825.18359,,,,,
1377,-42232.95703,,,,,
1378,-44922.17969,,,,,
1379,-47428.6875,,,,,
1380,-43322.47656,,,,,
1381,-38431.60547,,,,,
1382,-56722.39453,,,,,
1383,-57427.48438,,,,,
1384,-61161.70703,,,,,
1385,-58370.10156,,,,,
1386,-55628.45703,,,,,
1387,-49352.58203,,,,,
1388,-56837.82813,,,,,
1389,-57537.83984,,,,,
1390,-59097.12109,,,,,
1391,-56127.15625,,,,,
1392,-53868.65625,,,,,
1393,-49593.92969,,,,,
1394,-59730.00391,,,,,
1395,-59168.12109,,,,,
1396,-43648.19141,,,,,
1397,-63580.17969,,,,,
1398,-57097.26953,,,,,
1399,-58315.39453,,,,,
1400,-44138.47266,,,,,
1401,-61559.42578,,,,,
1402,-58935.05859,,,,,
1403,-68194.20313,,,,,
1404,-50846.48438,,,,,
1405,-61865.75391,,,,,
1406,-61725.01953,,,,,
1407,-66572.74219,,,,,
1408,-54329.36328,,,,,
1409,-46448.23047,,,,,
1410,-45868.60938,,,,,
1411,-55754.94531,,,,,
1412,-57083.19141,,,,,
1413,-55393.73438,,,,,
1414,-54577.66016,,,,,
1415,-56532.73828,,,,,
1416,-61023.99609,,,,,
1417,-54800.42969,,,,,
1418,-57913.84375,,,,,
1419,-51051.13281,,,,,
1420,-48988.26563,,,,,
1421,-40415.40625,,,,,
1422,-40956.14063,,,,,
1423,-53313.91797,,,,,
1424,-40234.47656,,,,,
1425,-55683.80859,,,,,
1426,-53567.40234,,,,,
1427,-47094.10547,,,,,
1428,-39258.28906,,,,,
1429,-35209.60156,,,,,
1430,-36469.30469,,,,,
1431,-36040.15234,,,,,
1432,-40306.40625,,,,,
1433,-36108.85938,,,,,
1434,-41999.87109,,,,,
1435,-33217.75391,,,,,
1436,-31083.38281,,,,,
1437,-32700.47656,,,,,
1438,-25664.27148,,,,,
1439,-22353.2168,,,,,
1440,-30583.33398,,,,,
1441,-25176.4668,,,,,
1442,-24155.21289,,,,,
1443,-20099.33984,,,,,
1444,-20103.48438,,,,,
1445,-17350.13281,,,,,
1446,-12308.10742,,,,,
1447,-14934.00098,,,,,
1448,-11492.41016,,,,,
1449,-6751.873535,,,,,
1450,4722.577637,,,,,
1451,-4178.885742,,,,,
1452,-10310.8125,,,,,
1453,3000.178223,,,,,
1454,-12951.47266,,,,,
1455,-1106.880493,,,,,
1456,2479.231445,,,,,
1457,2561.436768,,,,,
1458,6183.046387,,,,,
1459,-460.735901,,,,,
1460,9122.193359,,,,,
1461,23233.19531,,,,,
1462,12105.55371,,,,,
1463,16052.70898,,,,,
1464,7595.452148,,,,,
1465,12859.08691,,,,,
1466,14730.01367,,,,,
1467,14798.92285,,,,,
1468,15978.21484,,,,,
1469,39011.33984,,,,,
1470,23234.38867,,,,,
1471,15008.33496,,,,,
1472,25274.35352,,,,,
1473,25648.55469,,,,,
1474,25610.19922,,,,,
1475,33624.39063,,,,,
1476,25408.6875,,,,,
1477,28646.51172,,,,,
1478,33902.14844,,,,,
1479,37837.16797,,,,,
1480,41971.04297,,,,,
1481,44271.94531,,,,,
1482,38055.79688,,,,,
1483,38643.07031,,,,,
1484,41454.29297,,,,,
1485,35818.16016,,,,,
1486,39442.0625,,,,,
1487,42454.24609,,,,,
1488,45567.87891,,,,,
1489,39628.23438,,,,,
1490,51799.17969,,,,,
1491,39479.57813,,,,,
1492,53745.21094,,,,,
1493,52987.35547,,,,,
1494,57119.10547,,,,,
1495,46547.65234,,,,,
1496,47767.91797,,,,,
1497,58841.85547,,,,,
1498,52794.80859,,,,,
1499,59465.25391,,,,,
1500,68242.75,,,,,
1501,58360.47266,,,,,
1502,48739.91406,,,,,
1503,60541.63672,,,,,
1504,57990.08203,,,,,
1505,52547.77344,,,,,
1506,51588.74219,,,,,
1507,60230.09375,,,,,
1508,64555.11328,,,,,
1509,66442.95313,,,,,
1510,60797.51953,,,,,
1511,58736.73438,,,,,
1512,48345.07813,,,,,
1513,56594.11719,,,,,
1514,53517.5,,,,,
1515,56362.90625,,,,,
1516,59645.99219,,,,,
1517,50031.44531,,,,,
1518,60045.54688,,,,,
1519,61852.58203,,,,,
1520,52648.49609,,,,,
1521,55034.14844,,,,,
1522,41610.5625,,,,,
1523,60348.32422,,,,,
1524,53954.03906,,,,,
1525,43510.87891,,,,,
1526,50946.1875,,,,,
1527,48319.25,,,,,
1528,44281.70313,,,,,
1529,54043.65234,,,,,
1530,50620.07031,,,,,
1531,61238.03906,,,,,
1532,40031.55078,,,,,
1533,46937.8125,,,,,
1534,55602.32031,,,,,
1535,38406.98438,,,,,
1536,34729.82031,,,,,
1537,30909.60742,,,,,
1538,34108.77344,,,,,
1539,36986.24219,,,,,
1540,35014.82422,,,,,
1541,44842.24609,,,,,
1542,32197.41016,,,,,
1543,25606.85156,,,,,
1544,27768.9707,,,,,
1545,26263.94922,,,,,
1546,34425.40625,,,,,
1547,34889.08984,,,,,
1548,31345.80664,,,,,
1549,29226.35352,,,,,
1550,26489.72461,,,,,
1551,19977.74414,,,,,
1552,34974.38672,,,,,
1553,14693.95703,,,,,
1554,20933.38281,,,,,
1555,4666.026855,,,,,
1556,12785.68945,,,,,
1557,14879.57813,,,,,
1558,9957.036133,,,,,
1559,9974.855469,,,,,
1560,9270.411133,,,,,
1561,1860.744629,,,,,
1562,6533.998535,,,,,
1563,8565.063477,,,,,
1564,-1732.210571,,,,,
1565,1857.750122,,,,,
1566,-328.215759,,,,,
1567,4100.460449,,,,,
1568,-8504.816406,,,,,
1569,-8087.853516,,,,,
1570,-11795.30859,,,,,
1571,-5745.023438,,,,,
1572,-10595.27734,,,,,
1573,-13838.99805,,,,,
1574,-15694.4375,,,,,
1575,-22652.54492,,,,,
1576,-16057.87891,,,,,
1577,-21718.16211,,,,,
1578,-27952.00781,,,,,
1579,-21723.11328,,,,,
1580,-20742.11523,,,,,
1581,-23564.78711,,,,,
1582,-31026.28125,,,,,
1583,-32042.4375,,,,,
1584,-33662.04688,,,,,
1585,-29603.13477,,,,,
1586,-40853.66016,,,,,
1587,-39786.88672,,,,,
1588,-26930.49023,,,,,
1589,-31481.36328,,,,,
1590,-38493.39063,,,,,
1591,-37048.74219,,,,,
1592,-40236.16016,,,,,
1593,-36597.95703,,,,,
1594,-55058.05859,,,,,
1595,-49670.73438,,,,,
1596,-47818.52734,,,,,
1597,-47658.26953,,,,,
1598,-51110.49219,,,,,
1599,-42597.87891,,,,,
1600,-53223.53125,,,,,
1601,-46656.05078,,,,,
1602,-55534.25781,,,,,
1603,-59365.71484,,,,,
1604,-46547.79297,,,,,
1605,-44301.10156,,,,,
1606,-52919.50781,,,,,
1607,-56104.85156,,,,,
1608,-55012.21875,,,,,
1609,-57392.40625,,,,,
1610,-62608.28125,,,,,
1611,-46906.65625,,,,,
1612,-53011.94531,,,,,
1613,-57131.00781,,,,,
1614,-64900.50781,,,,,
1615,-51391.85156,,,,,
1616,-56041.01953,,,,,
1617,-57715.30859,,,,,
1618,-58343.80078,,,,,
1619,-49417.89453,,,,,
1620,-65154.21094,,,,,
1621,-55542.07031,,,,,
1622,-59831.06641,,,,,
1623,-48689.41406,,,,,
1624,-51833.18359,,,,,
1625,-53306.46484,,,,,
1626,-57247.42188,,,,,
1627,-43020.01172,,,,,
1628,-57374.91016,,,,,
1629,-57258.76172,,,,,
1630,-49782.37891,,,,,
1631,-53121.29688,,,,,
1632,-54452.85156,,,,,
1633,-44546.35156,,,,,
1634,-47411.71484,,,,,
1635,-52821.28906,,,,,
1636,-46314.91406,,,,,
1637,-53030.46875,,,,,
1638,-41907.97656,,,,,
1639,-50443.16016,,,,,
1640,-48650.48438,,,,,
1641,-51275.07813,,,,,
1642,-37019.98047,,,,,
1643,-41614.14844,,,,,
1644,-42401.78516,,,,,
1645,-34276.37891,,,,,
1646,-35407.33594,,,,,
1647,-29947.22852,,,,,
1648,-39945.61328,,,,,
1649,-48259.42188,,,,,
1650,-36904.53125,,,,,
1651,-33140.28125,,,,,
1652,-41773.96875,,,,,
1653,-31655.13672,,,,,
1654,-34208.21875,,,,,
1655,-36501.94922,,,,,
1656,-31529.90625,,,,,
1657,-11888.04688,,,,,
1658,-22224.61328,,,,,
1659,-16562.07617,,,,,
1660,-23374.8125,,,,,
1661,-31643.79297,,,,,
1662,-25297.2832,,,,,
1663,-11413.03613,,,,,
1664,-11222.29688,,,,,
1665,-12802.69043,,,,,
1666,-11993.34473,,,,,
1667,-14939.45215,,,,,
1668,-11918.96484,,,,,
1669,-9926.857422,,,,,
1670,3600.67334,,,,,
1671,-9477.749023,,,,,
1672,10406.28906,,,,,
1673,144.691513,,,,,
1674,-3868.099609,,,,,
1675,11638.98926,,,,,
1676,12121.03516,,,,,
1677,-450.676941,,,,,
1678,12567.49902,,,,,
1679,17682.16211,,,,,
1680,20486.50586,,,,,
1681,32428.74414,,,,,
1682,31878.11133,,,,,
1683,19752.08008,,,,,
1684,12181.75977,,,,,
1685,26439.07031,,,,,
1686,29897.97656,,,,,
1687,39367.77734,,,,,
1688,28630.41797,,,,,
1689,21829.21094,,,,,
1690,38840.51953,,,,,
1691,31540.36914,,,,,
1692,43446.03906,,,,,
1693,47820.99219,,,,,
1694,24200.42578,,,,,
1695,31760.85547,,,,,
1696,35961.29688,,,,,
1697,40304.32813,,,,,
1698,41273.54688,,,,,
1699,42893.22266,,,,,
1700,47809.28516,,,,,
1701,41413.82031,,,,,
1702,40922.5625,,,,,
1703,51745.79297,,,,,
1704,48140.64063,,,,,
1705,50795.58203,,,,,
1706,51204.61719,,,,,
1707,49291.02734,,,,,
1708,49838.35938,,,,,
1709,48025.30078,,,,,
1710,51258.88672,,,,,
1711,58672.23438,,,,,
1712,52948.60938,,,,,
1713,50773.77734,,,,,
1714,54706.90234,,,,,
1715,57792.83203,,,,,
1716,60655.55859,,,,,
1717,69415.91406,,,,,
1718,54555.90234,,,,,
1719,61763.99609,,,,,
1720,64859.42188,,,,,
1721,50303.51953,,,,,
1722,50606,,,,,
1723,58756.54297,,,,,
1724,56875.48828,,,,,
1725,63473.07422,,,,,
1726,66118.16406,,,,,
1727,64248.59766,,,,,
1728,53787.01563,,,,,
1729,61555.40234,,,,,
1730,61471.03125,,,,,
1731,57232.28906,,,,,
1732,55996.37109,,,,,
1733,57300.32422,,,,,
1734,68009.09375,,,,,
1735,63796.39063,,,,,
1736,51298.87109,,,,,
1737,62453.35547,,,,,
1738,52897.52734,,,,,
1739,54431.90625,,,,,
1740,63789.13281,,,,,
1741,54699.24609,,,,,
1742,58298.88672,,,,,
1743,40692.84375,,,,,
1744,43269.38281,,,,,
1745,50955.19531,,,,,
1746,38548.90234,,,,,
1747,40481.70703,,,,,
1748,47381.18359,,,,,
1749,41308.10156,,,,,
1750,32581.81055,,,,,
1751,41282.23828,,,,,
1752,31553.88672,,,,,
1753,31117.60547,,,,,
1754,41748.54297,,,,,
1755,48216.69922,,,,,
1756,33829.15625,,,,,
1757,41513.69141,,,,,
1758,24752.54492,,,,,
1759,36844.16016,,,,,
1760,29159.99219,,,,,
1761,36085.05078,,,,,
1762,27347.61328,,,,,
1763,20449.19141,,,,,
1764,26376.63281,,,,,
1765,27447.91016,,,,,
1766,23095.69922,,,,,
1767,31393.28516,,,,,
1768,19734.11133,,,,,
1769,19430.46875,,,,,
1770,18679.27539,,,,,
1771,31176.44531,,,,,
1772,13925.84961,,,,,
1773,4947.205566,,,,,
1774,6962.123047,,,,,
1775,-2708.066895,,,,,
1776,7679.571289,,,,,
1777,2771.714844,,,,,
1778,8559.199219,,,,,
1779,-9745.611328,,,,,
1780,3898.187744,,,,,
1781,8883.125977,,,,,
1782,-8021.471191,,,,,
1783,-20971.64844,,,,,
1784,-4535.1875,,,,,
1785,545.69696,,,,,
1786,-17931.39063,,,,,
1787,-322.506714,,,,,
1788,-14979.35645,,,,,
1789,-6201.841797,,,,,
1790,-20845.91797,,,,,
1791,-27981.10742,,,,,
1792,-16606.88281,,,,,
1793,-30935.04688,,,,,
1794,-23563.52539,,,,,
1795,-30978.09375,,,,,
1796,-28790.79883,,,,,
1797,-27014.81055,,,,,
1798,-34759.04297,,,,,
1799,-33830.44141,,,,,
1800,-29676.95703,,,,,
1801,-36162.60547,,,,,
1802,-31593.71094,,,,,
1803,-34185.03906,,,,,
1804,-40910.18359,,,,,
1805,-29617.78516,,,,,
1806,-42937.88672,,,,,
1807,-44220.81641,,,,,
1808,-38487.41016,,,,,
1809,-45075.72266,,,,,
1810,-46363.51563,,,,,
1811,-43617.05469,,,,,
1812,-47122.30859,,,,,
1813,-46658.96094,,,,,
1814,-44952.78125,,,,,
1815,-50805.64453,,,,,
1816,-47497.57031,,,,,
1817,-51900.68359,,,,,
1818,-58784.69922,,,,,
1819,-43442.78906,,,,,
1820,-51187.41016,,,,,
1821,-50906.27344,,,,,
1822,-56299.20313,,,,,
1823,-61865.95703,,,,,
1824,-58647.76563,,,,,
1825,-60168.66406,,,,,
1826,-62838.30078,,,,,
1827,-59926.77344,,,,,
1828,-27785.72266,,,,,
1829,-59533.8125,,,,,
1830,-57330.22266,,,,,
1831,-68756.75781,,,,,
1832,-56554.28516,,,,,
1833,-61958.53906,,,,,
1834,-57430.71875,,,,,
1835,-64863.08594,,,,,
1836,-63549.60938,,,,,
1837,-55724.10547,,,,,
1838,-46700.69141,,,,,
1839,-57545.55859,,,,,
1840,-59572.81641,,,,,
1841,-58640.67969,,,,,
1842,-60623.47656,,,,,
1843,-66861.11719,,,,,
1844,-63994.25781,,,,,
1845,-50909.17969,,,,,
1846,-64875.99609,,,,,
1847,-44837.98047,,,,,
1848,-56576.92188,,,,,
1849,-52339.52734,,,,,
1850,-48035.89453,,,,,
1851,-58478.51172,,,,,
1852,-44164.21875,,,,,
1853,-37802.66016,,,,,
1854,-57164.95703,,,,,
1855,-52741.82813,,,,,
1856,-39124.83984,,,,,
1857,-48323.91797,,,,,
1858,-51574.69922,,,,,
1859,-40395.66016,,,,,
1860,-55164.69141,,,,,
1861,-46461.38281,,,,,
1862,-29815.11133,,,,,
1863,-38874.32031,,,,,
1864,-33590.53906,,,,,
1865,-34507.22656,,,,,
1866,-44239.32422,,,,,
1867,-35127.41797,,,,,
1868,-32395.28711,,,,,
1869,-29773.47461,,,,,
1870,-27867.55664,,,,,
1871,-29861.67383,,,,,
1872,-19560.24023,,,,,
1873,-23402.12109,,,,,
1874,-13089.95996,,,,,
1875,-17636.18555,,,,,
1876,-18530.41211,,,,,
1877,-22273.15039,,,,,
1878,-5231.221191,,,,,
1879,-23642.06445,,,,,
1880,-16086.17773,,,,,
1881,-2668.467041,,,,,
1882,-8575.314453,,,,,
1883,-2820.067871,,,,,
1884,-6409.769531,,,,,
1885,-4998.98584,,,,,
1886,4717.302246,,,,,
1887,-9288.177734,,,,,
1888,5437.558594,,,,,
1889,3403.072266,,,,,
1890,13725.44434,,,,,
1891,14838.6084,,,,,
1892,11673.63477,,,,,
1893,6811.44043,,,,,
1894,7707.025391,,,,,
1895,8343.113281,,,,,
1896,4438.887207,,,,,
1897,22361.29492,,,,,
1898,20007.57813,,,,,
1899,20373.77539,,,,,
1900,20822.94141,,,,,
1901,24239.65625,,,,,
1902,20722.78516,,,,,
1903,21711.17969,,,,,
1904,16228.04297,,,,,
1905,28808.21094,,,,,
1906,31849.34375,,,,,
1907,34030.82813,,,,,
1908,23083.4043,,,,,
1909,40241.72266,,,,,
1910,37354.56641,,,,,
1911,46556.41797,,,,,
1912,33122.5,,,,,
1913,28266.83398,,,,,
1914,36488.28516,,,,,
1915,44639.34766,,,,,
1916,41698.05469,,,,,
1917,50137.32422,,,,,
1918,41866.82422,,,,,
1919,52792.01953,,,,,
1920,55068.16797,,,,,
1921,38560.35547,,,,,
1922,52731.64844,,,,,
1923,39356.75781,,,,,
1924,47408.36719,,,,,
1925,57819.04297,,,,,
1926,57193.46094,,,,,
1927,48008.51953,,,,,
1928,65326.79297,,,,,
1929,64644.25391,,,,,
1930,64967.89063,,,,,
1931,52944.64844,,,,,
1932,59161.67188,,,,,
1933,53032.92969,,,,,
1934,49393.25781,,,,,
1935,60567.35547,,,,,
1936,59858.84766,,,,,
1937,54321.88281,,,,,
1938,55796.23438,,,,,
1939,52448.04688,,,,,
1940,51354.08594,,,,,
1941,56281.66406,,,,,
1942,61410.97656,,,,,
1943,58101.10156,,,,,
1944,55857.64844,,,,,
1945,47504.87109,,,,,
1946,59732.45313,,,,,
1947,55884.26563,,,,,
1948,61152.86328,,,,,
1949,56032.30078,,,,,
1950,43102.34766,,,,,
1951,55124.35938,,,,,
1952,39289.23047,,,,,
1953,53756.69922,,,,,
1954,69645.07031,,,,,
1955,52609.95313,,,,,
1956,54064.05859,,,,,
1957,51341.67969,,,,,
1958,48348.10938,,,,,
1959,39959.89844,,,,,
1960,45911.04688,,,,,
1961,47215.69922,,,,,
